product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
42,2083,2017-10-04,0.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,2008-03-19
10,3120,2017-10-24,0.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,2004-08-17
30,3353,2017-06-25,0.0,Approved,Solex,Standard,high,medium,748.17,448.9,1999-07-20
10,1249,2017-07-26,0.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,2014-03-03
89,785,2017-10-29,0.0,Cancelled,WeareA2B,Touring,medium,large,1362.99,57.74,2003-01-05
3,1979,2017-04-12,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2005-08-09
56,1870,2017-02-18,0.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,1997-10-04
79,957,2017-05-21,0.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2004-12-18
3,2368,2017-01-25,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2012-09-15
3,2172,2017-12-01,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2016-02-04
26,2069,2017-04-11,0.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,2016-11-22
99,2400,2017-10-21,1.0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,1994-08-10
62,1901,2017-03-06,0.0,Approved,Solex,Standard,medium,medium,478.16,298.72,1993-06-23
89,1986,2017-01-15,1.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,1993-04-20
90,3196,2017-08-09,1.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,2005-05-10
49,2076,2017-05-09,0.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,2015-06-17
96,1894,2017-10-18,1.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,2013-06-09
55,1482,2017-03-15,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,2003-07-21
50,1484,2017-07-28,1.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,2003-02-16
95,2955,2017-02-17,0.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,1997-01-25
54,2922,2017-12-29,1.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,2015-10-18
33,983,2017-12-29,1.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,1992-10-11
17,1245,2017-09-07,1.0,Approved,Solex,Standard,high,medium,1024.66,614.8,1996-11-09
9,3283,2017-09-04,0.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,2007-08-04
75,290,2017-12-19,0.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,2006-05-22
50,899,2017-09-01,0.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,2012-04-10
64,2942,2017-12-17,0.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,2011-08-24
74,2447,2017-06-17,1.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,2006-05-22
43,603,2017-11-11,1.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,1999-12-04
52,2817,2017-10-14,0.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,1991-01-21
5,3118,2017-12-09,0.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,2005-08-09
6,1090,2017-01-07,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,2003-02-07
26,939,2017-11-29,0.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,1993-05-26
97,1187,2017-11-02,1.0,Approved,Solex,Standard,medium,large,202.62,151.96,2016-03-29
82,1353,2017-01-17,0.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,1997-08-25
46,2884,2017-07-08,0.0,Approved,Solex,Standard,low,medium,1289.85,74.51,2007-12-11
87,3341,2017-02-04,0.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,2003-09-10
90,2927,2017-09-01,1.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,2016-03-29
85,561,2017-12-02,1.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,2015-08-02
6,1088,2017-12-17,0.0,Approved,Solex,Standard,high,medium,748.17,448.9,1992-10-11
74,1940,2017-10-15,0.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,1997-02-09
95,2987,2017-11-08,0.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,2003-01-05
60,2164,2017-05-24,1.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,2010-11-05
77,838,2017-04-28,1.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,2011-05-09
1,2676,2017-09-16,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2005-08-09
3,841,2017-06-30,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2011-04-16
51,3420,2017-04-15,0.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,1991-01-21
34,322,2017-12-29,1.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,1994-07-12
86,1062,2017-03-14,1.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,2004-08-07
4,3151,2017-02-03,0.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,2005-08-09
34,401,2017-09-11,0.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,2003-03-18
75,1570,2017-06-03,1.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,2006-05-22
16,1288,2017-12-08,0.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,1996-04-05
42,712,2017-10-30,0.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,2008-03-19
22,118,2017-05-29,1.0,Approved,Solex,Standard,medium,medium,575.27,431.45,2013-03-12
23,46,2017-07-25,0.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,2016-11-22
88,2652,2017-08-31,1.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,2003-01-05
55,200,2017-10-25,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,2003-07-21
97,1075,2017-06-30,1.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,1991-11-07
37,3157,2017-12-20,0.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,1999-12-04
56,2925,2017-08-21,0.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,2015-10-18
59,246,2017-01-30,1.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,2003-01-05
48,3072,2017-10-10,1.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,1997-02-09
18,2886,2017-02-14,1.0,Approved,Solex,Standard,medium,medium,575.27,431.45,2013-03-12
3,1183,2017-05-01,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2010-06-07
95,1094,2017-04-25,1.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,1997-01-25
74,1340,2017-04-25,1.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,2014-07-28
40,3057,2017-10-15,0.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,2006-02-02
20,219,2017-11-20,0.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,2010-05-05
48,3165,2017-04-09,1.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,2009-04-12
74,3266,2017-05-04,0.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,1991-07-10
0,2899,2017-11-14,1.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,2004-12-18
14,432,2017-02-07,0.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,2010-05-05
15,3490,2017-06-12,1.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,2009-04-12
93,3134,2017-08-20,1.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,2000-11-03
7,1954,2017-08-20,1.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,2004-09-28
0,469,2017-06-08,0.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,2004-08-07
18,801,2017-05-04,1.0,Approved,Solex,Standard,medium,medium,575.27,431.45,2013-03-12
1,919,2017-01-03,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2012-09-15
19,240,2017-01-30,0.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,2011-04-16
59,1028,2017-06-06,0.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,1998-12-16
1,3187,2017-09-20,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2016-11-14
64,534,2017-02-26,1.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,2012-05-18
32,500,2017-02-14,0.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,1997-05-10
40,840,2017-03-19,1.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,2014-07-28
20,3204,2017-02-25,0.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,2013-03-12
31,1155,2017-12-01,1.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,1992-10-11
81,771,2017-08-28,1.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,1998-12-16
0,3022,2017-04-08,0.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,2004-12-18
0,2118,2017-05-08,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,2003-02-07
0,177,2017-06-06,1.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,2004-12-18
3,3005,2017-01-31,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2001-11-25
20,2673,2017-02-02,1.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,2010-05-05
60,1375,2017-06-02,1.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,2014-07-28
48,2576,2017-04-17,1.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,2014-07-28
24,1026,2017-05-21,1.0,Approved,Solex,Road,medium,large,1777.8,820.78,2011-05-07
56,2028,2017-04-07,1.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,2012-05-18
19,2037,2017-04-15,1.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,2009-03-08
4,1667,2017-07-06,0.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,1998-12-17
99,1937,2017-01-16,0.0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,1994-08-10
28,1708,2017-04-16,0.0,Approved,Solex,Road,medium,small,1703.52,1516.13,1993-04-20
13,870,2017-09-21,1.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,2016-07-09
49,1449,2017-12-16,1.0,Approved,Solex,Standard,medium,large,1061.56,733.58,1993-07-20
79,3493,2017-05-19,1.0,Approved,Solex,Touring,medium,large,2083.94,675.03,2013-09-16
58,2831,2017-03-22,0.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,1993-06-23
54,605,2017-10-12,0.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,1993-06-23
71,3284,2017-03-03,0.0,Approved,Solex,Standard,high,large,1842.92,1105.75,1995-10-24
61,732,2017-05-15,0.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,2015-06-17
35,1212,2017-08-30,1.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,1994-07-12
86,2913,2017-06-24,1.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,2013-06-09
14,1117,2017-03-19,1.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,2003-08-05
87,2773,2017-12-26,0.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,2005-05-10
68,703,2017-07-11,1.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,2010-08-20
89,2641,2017-05-22,0.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,1993-04-20
95,128,2017-05-05,0.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,1994-08-10
38,2702,2017-08-18,1.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,2010-06-07
66,391,2017-11-04,1.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,2010-11-05
5,2110,2017-04-13,0.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,2005-08-09
86,3125,2017-12-21,0.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,1994-07-12
29,83,2017-01-21,1.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,1991-11-10
45,3168,2017-02-21,1.0,Approved,Solex,Standard,medium,medium,441.49,84.99,2015-06-17
47,174,2017-10-29,1.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,2006-10-01
0,215,2017-09-30,0.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,2013-06-09
66,2737,2017-12-25,1.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,2005-10-22
47,2416,2017-05-22,0.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,2006-10-01
55,2076,2017-03-24,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,1991-11-07
60,1142,2017-11-22,0.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,2011-08-24
14,243,2017-10-17,0.0,Approved,Solex,Standard,high,large,1842.92,1105.75,2011-01-10
59,2085,2017-01-06,0.0,Approved,Solex,Standard,medium,large,1061.56,733.58,1993-07-20
81,1274,2017-09-29,0.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,1991-07-10
0,314,2017-10-27,1.0,Approved,Solex,Standard,medium,medium,100.35,75.26,2000-11-03
55,2029,2017-07-31,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,2003-07-21
87,443,2017-06-08,0.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,2006-05-22
34,526,2017-07-08,0.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,2006-02-02
0,406,2017-03-21,0.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,1993-07-15
29,1578,2017-04-05,1.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,2002-10-10
85,1913,2017-02-16,1.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,1998-12-16
24,2305,2017-08-01,1.0,Cancelled,Solex,Road,medium,large,1777.8,820.78,2011-05-07
68,2375,2017-03-02,0.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,2010-08-20
2,1744,2017-05-08,0.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,2010-11-05
46,2027,2017-07-10,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,1999-07-20
35,2171,2017-05-26,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2016-11-14
9,1949,2017-05-01,1.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,1991-11-07
28,1740,2017-06-17,0.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,2016-11-22
49,2351,2017-08-27,1.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,2012-04-10
0,2277,2017-03-27,1.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,2015-10-18
21,1309,2017-01-27,1.0,Approved,Solex,Standard,medium,large,1071.23,380.74,1996-04-05
78,1991,2017-07-21,1.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,2013-09-16
21,1384,2017-07-09,0.0,Approved,Solex,Standard,medium,large,1071.23,380.74,1996-04-05
57,3134,2017-01-24,1.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1991-01-21
91,1456,2017-02-13,0.0,Approved,Solex,Standard,medium,medium,100.35,75.26,1994-08-10
17,1367,2017-01-19,0.0,Approved,Solex,Standard,high,medium,1024.66,614.8,1996-11-09
30,1677,2017-05-08,1.0,Approved,Solex,Standard,high,medium,748.17,448.9,2006-11-10
96,577,2017-08-27,0.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,2016-03-29
81,1402,2017-04-04,0.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,1991-07-10
11,2836,2017-12-17,1.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,2007-08-04
58,836,2017-06-09,1.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,2015-06-17
81,527,2017-06-11,0.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,2015-08-02
3,2613,2017-01-04,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,1991-11-07
43,2451,2017-09-06,0.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,2003-02-16
81,1637,2017-08-03,0.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,1999-12-04
32,203,2017-09-19,0.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,1992-10-11
0,3355,2017-05-05,0.0,Approved,,,,,310.57,,
11,57,2017-10-29,0.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,2005-12-07
51,1567,2017-03-30,0.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,2012-04-10
50,1537,2017-01-05,0.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,2003-02-16
79,1500,2017-04-23,0.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2003-09-09
86,2409,2017-11-11,0.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,2004-08-07
79,771,2017-03-10,0.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2015-08-02
69,3313,2017-11-06,0.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,2004-07-25
95,2576,2017-09-04,1.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,2003-09-10
73,1326,2017-12-20,1.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,1997-01-25
83,3168,2017-04-11,0.0,Approved,Solex,Touring,medium,large,2083.94,675.03,2010-05-05
26,1007,2017-07-22,0.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,1993-05-26
0,1213,2017-10-22,0.0,Approved,Solex,Standard,medium,medium,478.16,298.72,1993-06-23
32,665,2017-10-06,0.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,2002-03-22
76,1014,2017-12-26,0.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,1997-01-25
99,724,2017-11-13,1.0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,1991-05-06
95,2234,2017-01-17,0.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,2003-09-10
96,2640,2017-05-27,1.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,2002-10-10
16,3496,2017-04-02,1.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,2010-05-05
28,3082,2017-12-14,0.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1995-12-19
51,1156,2017-10-25,1.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,2012-04-10
64,2866,2017-09-04,1.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,2011-08-24
0,2349,2017-11-03,1.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,2015-06-17
20,2932,2017-04-21,0.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,2010-05-05
46,640,2017-04-16,0.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,1993-04-12
54,2257,2017-04-22,1.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,2009-04-12
52,1285,2017-04-27,1.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,2011-08-24
64,2617,2017-05-31,1.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,2011-08-24
58,2419,2017-03-31,0.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,2001-11-25
88,3166,2017-07-01,0.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,1998-12-16
56,2658,2017-09-08,0.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,1998-12-17
63,2180,2017-10-11,0.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,2003-03-18
90,2616,2017-07-27,0.0,Approved,Solex,Standard,low,medium,945.04,507.58,2010-06-07
41,2344,2017-01-19,1.0,Approved,Solex,Road,medium,medium,416.98,312.74,2006-10-01
51,1541,2017-05-02,1.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,2015-10-18
0,894,2017-11-11,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,2011-08-29
62,3008,2017-12-25,0.0,Approved,Solex,Standard,high,medium,1024.66,614.8,2010-05-05
16,2227,2017-08-27,0.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,1993-07-15
38,1593,2017-04-12,0.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,2011-03-16
6,2783,2017-03-16,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,1991-11-07
33,1008,2017-09-12,1.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,1992-10-11
0,1503,2017-03-03,0.0,Approved,,,,,356.39,,
89,2116,2017-02-02,0.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,1999-07-26
54,945,2017-01-21,1.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,2006-11-10
58,1081,2017-03-17,0.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,2015-10-18
5,2483,2017-06-03,0.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,2011-08-29
41,705,2017-10-12,0.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,2005-12-07
16,1450,2017-06-05,1.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,1994-09-09
96,723,2017-02-28,1.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,1991-05-06
20,753,2017-09-13,1.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,1993-10-02
0,215,2017-12-27,1.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,2016-12-06
69,2504,2017-06-30,0.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,1992-10-02
28,63,2017-03-20,1.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,2016-11-22
9,2130,2017-12-19,0.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1994-07-12
1,1015,2017-07-28,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2016-11-14
23,1814,2017-01-19,1.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,1993-10-02
67,1341,2017-01-22,0.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,2005-10-22
12,1330,2017-04-04,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,2004-08-17
14,1252,2017-09-28,0.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,2004-01-16
26,991,2017-01-20,0.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,1991-11-10
34,1972,2017-08-19,1.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,2010-06-07
69,1519,2017-11-26,0.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,2004-12-18
19,1088,2017-02-03,0.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,2007-08-04
56,775,2017-11-02,1.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,1997-10-04
87,1275,2017-08-03,1.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,2009-03-08
11,142,2017-06-28,1.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,2007-08-04
28,3355,2017-09-03,0.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1991-08-05
7,2165,2017-04-30,1.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,2004-09-28
48,3417,2017-01-29,1.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,2014-07-28
43,3044,2017-05-05,1.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,2006-10-01
21,1308,2017-06-06,1.0,Approved,Solex,Standard,medium,large,1071.23,380.74,2006-11-10
34,1539,2017-03-26,1.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,1999-07-20
60,1876,2017-06-25,0.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,2014-07-28
1,1285,2017-09-03,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2011-08-29
27,280,2017-11-17,0.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,1992-10-11
71,2594,2017-04-10,1.0,Approved,Solex,Standard,high,large,1842.92,1105.75,1995-10-24
1,2263,2017-11-21,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2011-08-29
14,1263,2017-06-12,0.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,2003-08-05
55,817,2017-01-30,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,2015-10-18
15,2104,2017-01-11,0.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,2005-12-07
11,1503,2017-07-06,1.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,1996-04-05
87,2770,2017-07-17,0.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,2010-08-20
18,1747,2017-03-26,0.0,Approved,Solex,Standard,medium,medium,575.27,431.45,2013-03-12
99,2248,2017-11-09,0.0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,1994-08-10
0,396,2017-09-30,1.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,2016-03-29
71,3427,2017-12-29,0.0,Approved,Solex,Standard,high,large,1842.92,1105.75,2016-12-06
0,3112,2017-10-21,1.0,Approved,Solex,Standard,medium,medium,441.49,84.99,2001-11-25
36,828,2017-09-01,1.0,Approved,Solex,Standard,low,medium,945.04,507.58,2011-03-16
40,1970,2017-07-17,0.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,2006-02-02
58,2808,2017-05-19,0.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,2011-08-24
12,2708,2017-04-12,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,2013-03-12
74,1161,2017-07-31,1.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,2000-05-22
96,2459,2017-05-20,1.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,2013-06-09
37,626,2017-09-15,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,1999-07-20
35,1883,2017-02-01,1.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,1994-07-12
46,1236,2017-07-20,0.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,2008-03-19
42,1969,2017-06-10,1.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,2006-10-01
26,1754,2017-08-10,1.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,2002-03-22
4,11,2017-11-14,1.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,2005-08-09
3,569,2017-01-08,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,1995-10-24
4,1653,2017-11-27,0.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,2014-03-03
74,1054,2017-06-04,1.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,2014-10-10
10,1597,2017-01-12,0.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,2014-03-03
0,833,2017-02-07,1.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,2003-09-10
37,1806,2017-06-22,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,1999-07-20
