customer_id,recency,frequency,monetary,R_rank,F_rank,M_rank,RFM_Score,segment,Cluster
1450,43,7,8942.8,6,5,9,20,Loyal Customers,2
1451,84,6,5516.52,3,4,5,12,At Risk,3
1452,3,5,5937.9800000000005,10,3,6,19,Potential Loyalist,0
1453,1,5,6332.4,10,3,6,19,Potential Loyalist,0
1454,6,4,3856.7,10,2,3,15,Potential Loyalist,0
1455,33,4,4018.67,7,2,3,12,At Risk,0
1456,9,4,1713.83,9,2,1,12,At Risk,0
1457,66,6,6224.22,4,4,6,14,At Risk,3
1458,199,3,4366.14,1,1,3,5,Lost Customers,1
1459,99,4,5707.43,3,2,5,10,At Risk,1
1460,13,8,14633.24,9,6,10,25,Best Customers,2
1461,19,7,8475.94,8,5,8,21,Loyal Customers,2
1462,82,5,3667.8699999999994,3,3,3,9,Lost Customers,1
1463,111,5,5593.08,2,3,5,10,At Risk,1
1464,107,6,4553.66,2,4,4,10,At Risk,1
1465,108,4,3709.83,2,2,3,7,Lost Customers,1
1466,34,3,3383.13,7,1,2,10,At Risk,0
1467,14,7,5883.48,9,5,6,20,Loyal Customers,2
1468,110,6,7218.12,2,4,7,13,At Risk,3
1469,75,6,5088.71,4,4,5,13,At Risk,3
1470,2,7,7379.799999999999,10,5,7,22,Loyal Customers,2
1471,6,4,5207.27,10,2,5,17,Potential Loyalist,0
1472,70,7,8646.38,4,5,9,18,Potential Loyalist,3
1473,33,11,11098.84,7,7,10,24,Loyal Customers,2
1474,67,5,5061.36,4,3,4,11,At Risk,1
1475,47,7,10929.810000000001,5,5,10,20,Loyal Customers,3
1476,25,2,2055.69,7,1,1,9,Lost Customers,0
1477,20,9,9549.97,8,6,9,23,Loyal Customers,2
1478,2,7,6907.85,10,5,7,22,Loyal Customers,2
1479,70,4,3581.89,4,2,2,8,Lost Customers,1
1480,3,9,7182.38,10,6,7,23,Loyal Customers,2
1481,21,8,7837.75,8,6,8,22,Loyal Customers,2
1482,69,12,14366.26,4,7,10,21,Loyal Customers,3
1483,30,8,7979.17,7,6,8,21,Loyal Customers,2
1484,15,4,3395.02,9,2,2,13,At Risk,0
1485,5,2,1871.67,10,1,1,12,At Risk,0
1486,33,5,4895.26,7,3,4,14,At Risk,0
1487,18,2,617.38,8,1,1,10,At Risk,0
1488,41,1,533.51,6,1,1,8,Lost Customers,0
1489,83,4,2348.25,3,2,1,6,Lost Customers,1
1490,69,4,4593.42,4,2,4,10,At Risk,1
1491,161,3,3208.6000000000004,1,1,2,4,Lost Customers,1
1492,14,7,10034.769999999999,9,5,9,23,Loyal Customers,2
1493,21,10,11653.87,8,7,10,25,Best Customers,2
1494,19,10,11747.52,8,7,10,25,Best Customers,2
1495,4,2,1217.97,10,1,1,12,At Risk,0
1496,54,5,7189.5,5,3,7,15,Potential Loyalist,3
1497,183,6,6257.94,1,4,6,11,At Risk,3
1498,41,4,4031.87,6,2,3,11,At Risk,0
1499,126,5,5880.2699999999995,2,3,6,11,At Risk,3
1500,6,5,7075.5599999999995,10,3,7,20,Loyal Customers,2
1501,54,5,4317.1,5,3,3,11,At Risk,1
1502,27,9,11571.9,7,6,10,23,Loyal Customers,2
1503,161,8,12553.88,1,6,10,17,Potential Loyalist,3
1504,6,5,5266.7,10,3,5,18,Potential Loyalist,0
1505,19,4,5210.83,8,2,5,15,Potential Loyalist,0
1506,1,10,11058.14,10,7,10,27,Best Customers,2
1507,17,3,5420.97,8,1,5,14,At Risk,0
1508,62,5,5437.08,4,3,5,12,At Risk,3
1509,45,3,2949.6800000000003,6,1,2,9,Lost Customers,0
1510,57,2,2588.77,5,1,1,7,Lost Customers,1
1511,17,8,7012.24,8,6,7,21,Loyal Customers,2
1512,137,3,4304.62,2,1,3,6,Lost Customers,1
1513,121,6,5632.32,2,4,5,11,At Risk,3
1514,68,7,7863.42,4,5,8,17,Potential Loyalist,3
1515,9,7,5844.51,9,5,6,20,Loyal Customers,2
1516,38,5,5692.96,6,3,5,14,At Risk,0
1517,29,11,13750.08,7,7,10,24,Loyal Customers,2
1518,92,4,4780.57,3,2,4,9,Lost Customers,1
1519,9,11,9090.05,9,7,9,25,Best Customers,2
1520,168,4,4369.87,1,2,3,6,Lost Customers,1
1521,96,2,2287.37,3,1,1,5,Lost Customers,1
1522,10,5,5030.57,9,3,4,16,Potential Loyalist,0
1523,42,3,3736.42,6,1,3,10,At Risk,0
1524,38,8,5784.92,6,6,5,17,Potential Loyalist,3
1525,25,3,2983.65,7,1,2,10,At Risk,0
1526,112,5,7076.29,2,3,7,12,At Risk,3
1527,42,8,8695.82,6,6,9,21,Loyal Customers,2
1528,76,7,7880.17,4,5,8,17,Potential Loyalist,3
1529,105,1,1810.0,2,1,1,4,Lost Customers,1
1530,2,10,13634.73,10,7,10,27,Best Customers,2
1531,43,7,7667.54,6,5,8,19,Potential Loyalist,2
1532,4,6,6446.1900000000005,10,4,6,20,Loyal Customers,0
1533,105,8,7532.76,2,6,8,16,Potential Loyalist,3
1534,47,7,7048.71,5,5,7,17,Potential Loyalist,3
1535,105,5,7008.0599999999995,2,3,7,12,At Risk,3
1536,34,4,4914.46,7,2,4,13,At Risk,0
1537,27,9,9589.18,7,6,9,22,Loyal Customers,2
1538,2,4,891.12,10,2,1,13,At Risk,0
1539,66,8,6655.98,4,6,7,17,Potential Loyalist,3
1540,6,5,5874.45,10,3,6,19,Potential Loyalist,0
1541,71,5,6311.2,4,3,6,13,At Risk,3
1542,134,5,5625.49,2,3,5,10,At Risk,1
1543,75,3,2638.73,4,1,2,7,Lost Customers,1
1544,330,1,1057.51,1,1,1,3,Lost Customers,1
1545,3,7,6179.73,10,5,6,21,Loyal Customers,2
1546,70,6,6116.7300000000005,4,4,6,14,At Risk,3
1547,28,9,12870.9,7,6,10,23,Loyal Customers,2
1548,38,3,2239.69,6,1,1,8,Lost Customers,0
1549,4,7,5720.9800000000005,10,5,5,20,Loyal Customers,0
1550,43,6,5181.85,6,4,5,15,Potential Loyalist,0
1551,23,7,7800.78,8,5,8,21,Loyal Customers,2
1552,100,5,6945.16,3,3,7,13,At Risk,3
1553,85,4,4422.05,3,2,4,9,Lost Customers,1
1554,21,7,9898.23,8,5,9,22,Loyal Customers,2
1555,134,7,7885.78,2,5,8,15,Potential Loyalist,3
1556,85,5,6248.45,3,3,6,12,At Risk,3
1557,76,6,9663.51,4,4,9,17,Potential Loyalist,3
1558,9,9,13587.269999999999,9,6,10,25,Best Customers,2
1559,57,7,10631.65,5,5,10,20,Loyal Customers,3
1560,203,3,1348.02,1,1,1,3,Lost Customers,1
1561,44,8,10601.55,6,6,10,22,Loyal Customers,2
1562,101,3,4066.11,3,1,3,7,Lost Customers,1
1563,130,4,4845.110000000001,2,2,4,8,Lost Customers,1
1564,14,3,2983.8,9,1,2,12,At Risk,0
1565,10,2,3083.23,9,1,2,12,At Risk,0
1566,87,4,2886.44,3,2,2,7,Lost Customers,1
1567,25,7,10643.93,7,5,10,22,Loyal Customers,2
1568,140,4,6373.65,2,2,6,10,At Risk,3
1569,54,1,1466.68,5,1,1,7,Lost Customers,1
1570,34,9,9958.95,7,6,9,22,Loyal Customers,2
1571,4,4,6221.7300000000005,10,2,6,18,Potential Loyalist,0
1572,83,6,10119.88,3,4,10,17,Potential Loyalist,3
1573,65,4,5400.4400000000005,4,2,5,11,At Risk,1
1574,74,10,9813.75,4,7,9,20,Loyal Customers,3
1575,87,4,4088.84,3,2,3,8,Lost Customers,1
1576,38,7,7829.95,6,5,8,19,Potential Loyalist,2
1577,13,7,7980.92,9,5,8,22,Loyal Customers,2
1578,17,7,9064.42,8,5,9,22,Loyal Customers,2
1579,41,10,12087.02,6,7,10,23,Loyal Customers,2
1580,56,8,7454.8099999999995,5,6,8,19,Potential Loyalist,3
1581,37,8,7922.66,6,6,8,20,Loyal Customers,2
1582,56,5,5202.889999999999,5,3,5,13,At Risk,3
1583,113,4,4888.05,2,2,4,8,Lost Customers,1
1584,3,2,2749.7200000000003,10,1,2,13,At Risk,0
1585,38,8,8002.97,6,6,8,20,Loyal Customers,2
1586,17,6,6104.44,8,4,6,18,Potential Loyalist,0
1587,78,5,4992.59,4,3,4,11,At Risk,1
1588,33,7,9131.54,7,5,9,21,Loyal Customers,2
1589,12,6,8549.57,9,4,9,22,Loyal Customers,2
1590,87,3,5130.389999999999,3,1,5,9,Lost Customers,1
1591,30,11,12687.66,7,7,10,24,Loyal Customers,2
1592,101,4,5703.379999999999,3,2,5,10,At Risk,1
1593,54,6,7569.45,5,4,8,17,Potential Loyalist,3
1594,1,5,6384.16,10,3,6,19,Potential Loyalist,0
1595,78,7,9792.89,4,5,9,18,Potential Loyalist,3
1596,136,3,4400.92,2,1,3,6,Lost Customers,1
1597,26,11,16245.23,7,7,10,24,Loyal Customers,2
1598,171,5,6297.23,1,3,6,10,At Risk,3
1599,20,11,8164.88,8,7,8,23,Loyal Customers,2
1600,14,9,5904.32,9,6,6,21,Loyal Customers,2
1601,20,4,3901.84,8,2,3,13,At Risk,0
1602,8,4,4971.84,10,2,4,16,Potential Loyalist,0
1603,24,4,5471.889999999999,8,2,5,15,Potential Loyalist,0
1604,100,3,3311.7200000000003,3,1,2,6,Lost Customers,1
1605,182,3,3871.88,1,1,3,5,Lost Customers,1
1606,43,4,5390.66,6,2,5,13,At Risk,0
1607,2,5,4898.71,10,3,4,17,Potential Loyalist,0
1608,13,3,2811.51,9,1,2,12,At Risk,0
1609,62,5,6259.92,4,3,6,13,At Risk,3
1610,9,5,6734.610000000001,9,3,7,19,Potential Loyalist,2
1611,42,12,13692.47,6,7,10,23,Loyal Customers,2
1612,68,2,3904.22,4,1,3,8,Lost Customers,1
1613,42,8,6670.94,6,6,7,19,Potential Loyalist,2
1614,51,6,4720.15,5,4,4,13,At Risk,0
1615,56,5,7708.12,5,3,8,16,Potential Loyalist,3
1616,24,7,10413.51,8,5,10,23,Loyal Customers,2
1617,6,5,5926.27,10,3,6,19,Potential Loyalist,0
1618,29,2,2033.21,7,1,1,9,Lost Customers,0
1619,85,10,11466.11,3,7,10,20,Loyal Customers,3
1620,217,2,2947.04,1,1,2,4,Lost Customers,1
1621,83,5,2804.08,3,3,2,8,Lost Customers,1
1622,48,3,1952.29,5,1,1,7,Lost Customers,1
1623,3,6,7686.06,10,4,8,22,Loyal Customers,2
1624,4,6,4424.39,10,4,4,18,Potential Loyalist,0
1625,10,8,12809.369999999999,9,6,10,25,Best Customers,2
1626,256,2,1789.3799999999999,1,1,1,3,Lost Customers,1
1627,25,8,10051.58,7,6,9,22,Loyal Customers,2
1628,134,2,3869.2699999999995,2,1,3,6,Lost Customers,1
1629,2,7,8226.210000000001,10,5,8,23,Loyal Customers,2
1630,24,3,3699.7799999999997,8,1,3,12,At Risk,0
1631,132,4,4179.64,2,2,3,7,Lost Customers,1
1632,282,1,1538.99,1,1,1,3,Lost Customers,1
1633,18,3,4623.68,8,1,4,13,At Risk,0
1634,30,4,3683.93,7,2,3,12,At Risk,0
1635,140,4,6745.71,2,2,7,11,At Risk,3
1636,41,5,6065.61,6,3,6,15,Potential Loyalist,0
1637,144,7,7511.01,2,5,8,15,Potential Loyalist,3
1638,12,4,5237.9,9,2,5,16,Potential Loyalist,0
1639,31,6,7481.219999999999,7,4,8,19,Potential Loyalist,2
1640,63,7,5455.04,4,5,5,14,At Risk,3
1641,64,9,9474.24,4,6,9,19,Potential Loyalist,3
1642,85,5,4353.22,3,3,3,9,Lost Customers,1
1643,39,8,9571.34,6,6,9,21,Loyal Customers,2
1644,23,7,8493.64,8,5,8,21,Loyal Customers,2
1645,91,7,4521.049999999999,3,5,4,12,At Risk,3
1646,27,7,7426.27,7,5,7,19,Potential Loyalist,2
1647,179,7,7932.610000000001,1,5,8,14,At Risk,3
1648,14,4,4946.86,9,2,4,15,Potential Loyalist,0
1649,72,2,3582.3900000000003,4,1,2,7,Lost Customers,1
1650,11,5,4358.9,9,3,3,15,Potential Loyalist,0
1651,98,5,2070.12,3,3,1,7,Lost Customers,1
1652,97,6,7230.45,3,4,7,14,At Risk,3
1653,34,4,4606.14,7,2,4,13,At Risk,0
1654,85,4,4021.4700000000003,3,2,3,8,Lost Customers,1
1655,17,3,3331.17,8,1,2,11,At Risk,0
1656,85,6,6391.54,3,4,6,13,At Risk,3
1657,62,5,5480.33,4,3,5,12,At Risk,3
1658,281,4,3729.5499999999997,1,2,3,6,Lost Customers,1
1659,81,7,8004.33,3,5,8,16,Potential Loyalist,3
1660,77,6,4480.62,4,4,4,12,At Risk,1
1661,219,6,8438.94,1,4,8,13,At Risk,3
1662,63,5,3125.38,4,3,2,9,Lost Customers,1
1663,14,6,8093.37,9,4,8,21,Loyal Customers,2
1664,43,7,8460.32,6,5,8,19,Potential Loyalist,2
1665,69,7,6247.18,4,5,6,15,Potential Loyalist,3
1666,79,4,5256.49,3,2,5,10,At Risk,1
1667,77,7,9549.75,4,5,9,18,Potential Loyalist,3
1668,5,6,6878.43,10,4,7,21,Loyal Customers,2
1669,60,6,6940.13,5,4,7,16,Potential Loyalist,3
1670,61,9,8855.96,5,6,9,20,Loyal Customers,3
1671,44,4,3197.84,6,2,2,10,At Risk,0
1672,43,11,11450.34,6,7,10,23,Loyal Customers,2
1673,134,3,1318.28,2,1,1,4,Lost Customers,1
1674,49,5,1043.7,5,3,1,9,Lost Customers,1
1675,102,4,4572.34,3,2,4,9,Lost Customers,1
1676,88,5,6881.58,3,3,7,13,At Risk,3
1677,99,8,8188.179999999999,3,6,8,17,Potential Loyalist,3
1678,69,9,8841.869999999999,4,6,9,19,Potential Loyalist,3
1679,137,4,5682.89,2,2,5,9,Lost Customers,1
1680,113,3,5001.21,2,1,4,7,Lost Customers,1
1681,19,5,5956.62,8,3,6,17,Potential Loyalist,0
1682,83,6,10071.44,3,4,10,17,Potential Loyalist,3
1683,83,9,12412.95,3,6,10,19,Potential Loyalist,3
1684,17,6,4309.7,8,4,3,15,Potential Loyalist,0
1685,26,2,1818.98,7,1,1,9,Lost Customers,0
1686,79,10,10098.74,3,7,10,20,Loyal Customers,3
1687,11,4,4032.17,9,2,3,14,At Risk,0
1688,39,7,8556.73,6,5,9,20,Loyal Customers,2
1689,137,5,7091.33,2,3,7,12,At Risk,3
1690,17,9,8042.110000000001,8,6,8,22,Loyal Customers,2
1691,3,8,7630.41,10,6,8,24,Loyal Customers,2
1692,128,4,1987.2,2,2,1,5,Lost Customers,1
1693,76,6,6723.21,4,4,7,15,Potential Loyalist,3
1694,20,7,7616.63,8,5,8,21,Loyal Customers,2
1695,38,5,7504.66,6,3,8,17,Potential Loyalist,3
1696,29,9,12254.53,7,6,10,23,Loyal Customers,2
1697,25,5,6885.15,7,3,7,17,Potential Loyalist,2
1698,33,8,9039.039999999999,7,6,9,22,Loyal Customers,2
1699,82,7,6876.64,3,5,7,15,Potential Loyalist,3
1700,70,6,4957.01,4,4,4,12,At Risk,1
1701,6,5,3664.41,10,3,3,16,Potential Loyalist,0
1702,15,6,5455.59,9,4,5,18,Potential Loyalist,0
1703,4,4,2468.19,10,2,1,13,At Risk,0
1704,120,2,3009.57,2,1,2,5,Lost Customers,1
1705,16,4,5029.5,8,2,4,14,At Risk,0
1706,3,8,9107.39,10,6,9,25,Best Customers,2
1707,18,8,6588.76,8,6,7,21,Loyal Customers,2
1708,259,4,6112.64,1,2,6,9,Lost Customers,3
1709,5,5,5390.71,10,3,5,18,Potential Loyalist,0
1710,81,4,4067.49,3,2,3,8,Lost Customers,1
1711,42,7,6222.5599999999995,6,5,6,17,Potential Loyalist,3
1712,287,2,1953.53,1,1,1,3,Lost Customers,1
1713,7,7,9031.89,10,5,9,24,Loyal Customers,2
1714,39,6,5717.15,6,4,5,15,Potential Loyalist,0
1715,103,3,2616.3199999999997,3,1,2,6,Lost Customers,1
1716,135,2,2372.87,2,1,1,4,Lost Customers,1
1717,47,4,3349.03,5,2,2,9,Lost Customers,1
1718,25,5,4488.2,7,3,4,14,At Risk,0
1719,20,5,5061.53,8,3,4,15,Potential Loyalist,0
1720,24,5,5561.49,8,3,5,16,Potential Loyalist,0
1721,1,7,8195.2,10,5,8,23,Loyal Customers,2
1722,5,8,10751.44,10,6,10,26,Best Customers,2
1723,18,5,4943.21,8,3,4,15,Potential Loyalist,0
1724,104,4,2074.23,2,2,1,5,Lost Customers,1
1725,61,6,9306.93,5,4,9,18,Potential Loyalist,3
1726,118,5,7508.62,2,3,8,13,At Risk,3
1727,72,7,7397.04,4,5,7,16,Potential Loyalist,3
1728,46,6,7811.6,6,4,8,18,Potential Loyalist,3
1729,59,6,4397.5,5,4,3,12,At Risk,0
1730,21,3,3121.3,8,1,2,11,At Risk,0
1731,44,11,8015.92,6,7,8,21,Loyal Customers,2
1732,98,5,4804.96,3,3,4,10,At Risk,1
1733,54,5,4933.33,5,3,4,12,At Risk,0
1734,26,2,1998.5900000000001,7,1,1,9,Lost Customers,0
1735,66,4,4446.81,4,2,4,10,At Risk,1
1736,55,6,8725.86,5,4,9,18,Potential Loyalist,3
1737,46,3,4477.58,6,1,4,11,At Risk,0
1738,22,4,2808.24,8,2,2,12,At Risk,0
1739,38,4,4215.17,6,2,3,11,At Risk,0
1740,7,8,9327.380000000001,10,6,9,25,Best Customers,2
1741,65,3,4261.62,4,1,3,8,Lost Customers,1
1742,60,6,7168.48,5,4,7,16,Potential Loyalist,3
1743,87,7,8615.73,3,5,9,17,Potential Loyalist,3
1744,110,3,1889.09,2,1,1,4,Lost Customers,1
1745,6,12,10025.74,10,7,9,26,Best Customers,2
1746,106,6,8448.21,2,4,8,14,At Risk,3
1747,191,4,2839.33,1,2,2,5,Lost Customers,1
1748,3,10,11012.26,10,7,10,27,Best Customers,2
1749,82,3,3909.98,3,1,3,7,Lost Customers,1
1750,56,6,7768.64,5,4,8,17,Potential Loyalist,3
1751,13,4,3904.5699999999997,9,2,3,14,At Risk,0
1752,29,7,5387.53,7,5,5,17,Potential Loyalist,0
1753,28,4,4242.64,7,2,3,12,At Risk,0
1754,143,5,6904.57,2,3,7,12,At Risk,3
1755,49,6,6597.55,5,4,7,16,Potential Loyalist,3
1756,63,3,2636.84,4,1,2,7,Lost Customers,1
1757,230,1,1228.07,1,1,1,3,Lost Customers,1
1758,3,7,4887.03,10,5,4,19,Potential Loyalist,0
1759,19,6,5494.57,8,4,5,17,Potential Loyalist,0
1760,13,6,6410.4,9,4,6,19,Potential Loyalist,0
1761,19,5,5743.1,8,3,5,16,Potential Loyalist,0
1762,22,11,11211.63,8,7,10,25,Best Customers,2
1763,10,7,7841.49,9,5,8,22,Loyal Customers,2
1764,3,4,3350.1400000000003,10,2,2,14,At Risk,0
1765,47,6,8083.150000000001,5,4,8,17,Potential Loyalist,3
1766,179,5,3464.7,1,3,2,6,Lost Customers,1
1767,5,5,5973.14,10,3,6,19,Potential Loyalist,0
1768,93,1,945.04,3,1,1,5,Lost Customers,1
1769,37,6,5115.5,6,4,5,15,Potential Loyalist,0
1770,14,7,8228.41,9,5,8,22,Loyal Customers,2
1771,40,5,5464.37,6,3,5,14,At Risk,0
1772,169,4,4467.889999999999,1,2,4,7,Lost Customers,1
1773,9,10,12135.49,9,7,10,26,Best Customers,2
1774,98,4,3792.41,3,2,3,8,Lost Customers,1
1775,53,5,4881.53,5,3,4,12,At Risk,0
1776,35,6,6401.14,6,4,6,16,Potential Loyalist,3
1777,71,6,6896.08,4,4,7,15,Potential Loyalist,3
1778,313,2,3040.4,1,1,2,4,Lost Customers,1
1779,130,6,8886.92,2,4,9,15,Potential Loyalist,3
1780,39,4,4117.57,6,2,3,11,At Risk,0
1781,10,4,3282.18,9,2,2,13,At Risk,0
1782,82,5,7342.2,3,3,7,13,At Risk,3
1783,50,12,11248.25,5,7,10,22,Loyal Customers,2
1784,72,4,4486.610000000001,4,2,4,10,At Risk,1
1785,35,6,5294.27,6,4,5,15,Potential Loyalist,0
1786,175,2,1570.1,1,1,1,3,Lost Customers,1
1787,1,6,7519.39,10,4,8,22,Loyal Customers,2
1788,30,9,10584.15,7,6,10,23,Loyal Customers,2
1789,61,3,3728.3,5,1,3,9,Lost Customers,1
1790,33,5,4313.98,7,3,3,13,At Risk,0
1791,118,6,7479.16,2,4,8,14,At Risk,3
1792,7,9,8862.25,10,6,9,25,Best Customers,2
1793,61,6,7572.360000000001,5,4,8,17,Potential Loyalist,3
1794,2,4,3126.8999999999996,10,2,2,14,At Risk,0
1795,4,6,6133.57,10,4,6,20,Loyal Customers,0
1796,123,2,471.26,2,1,1,4,Lost Customers,1
1797,55,11,10502.99,5,7,10,22,Loyal Customers,2
1798,14,7,6605.389999999999,9,5,7,21,Loyal Customers,2
1799,53,4,4409.38,5,2,3,10,At Risk,1
1800,172,3,3565.92,1,1,2,4,Lost Customers,1
1801,66,8,9112.94,4,6,9,19,Potential Loyalist,3
1802,14,8,10435.94,9,6,10,25,Best Customers,2
1803,116,7,7116.29,2,5,7,14,At Risk,3
1804,32,3,4740.04,7,1,4,12,At Risk,0
1805,91,4,2108.15,3,2,1,6,Lost Customers,1
1806,38,8,8723.79,6,6,9,21,Loyal Customers,2
1807,61,6,6829.25,5,4,7,16,Potential Loyalist,3
1808,77,7,10837.15,4,5,10,19,Potential Loyalist,3
1809,28,6,10150.57,7,4,10,21,Loyal Customers,2
1810,7,2,458.74,10,1,1,12,At Risk,0
1811,33,8,10112.53,7,6,10,23,Loyal Customers,2
1812,23,9,10214.4,8,6,10,24,Loyal Customers,2
1813,19,6,6307.18,8,4,6,18,Potential Loyalist,0
1814,52,6,4848.03,5,4,4,13,At Risk,0
1815,12,5,4235.58,9,3,3,15,Potential Loyalist,0
1816,81,4,3471.65,3,2,2,7,Lost Customers,1
1817,32,11,10054.07,7,7,9,23,Loyal Customers,2
1818,25,7,8942.78,7,5,9,21,Loyal Customers,2
1819,253,2,2884.59,1,1,2,4,Lost Customers,1
1820,36,9,8429.29,6,6,8,20,Loyal Customers,2
1821,25,12,14387.59,7,7,10,24,Loyal Customers,2
1822,3,5,3009.41,10,3,2,15,Potential Loyalist,0
1823,162,6,6635.66,1,4,7,12,At Risk,3
1824,13,7,7059.410000000001,9,5,7,21,Loyal Customers,2
1825,41,6,6976.92,6,4,7,17,Potential Loyalist,3
1826,41,7,6983.06,6,5,7,18,Potential Loyalist,3
1827,39,4,5169.16,6,2,5,13,At Risk,0
1828,151,3,2146.84,1,1,1,3,Lost Customers,1
1829,4,3,2868.37,10,1,2,13,At Risk,0
1830,14,7,7237.05,9,5,7,21,Loyal Customers,2
1831,166,8,6774.88,1,6,7,14,At Risk,3
1832,85,8,9260.84,3,6,9,18,Potential Loyalist,3
1833,11,5,4197.33,9,3,3,15,Potential Loyalist,0
1834,127,4,6290.79,2,2,6,10,At Risk,3
1835,26,6,5273.87,7,4,5,16,Potential Loyalist,0
1836,167,2,2832.71,1,1,2,4,Lost Customers,1
1837,36,7,9763.42,6,5,9,20,Loyal Customers,2
1838,50,5,7121.110000000001,5,3,7,15,Potential Loyalist,3
1839,50,7,5930.82,5,5,6,16,Potential Loyalist,3
1840,99,7,6929.780000000001,3,5,7,15,Potential Loyalist,3
1841,37,3,4263.92,6,1,3,10,At Risk,0
1842,212,5,6542.54,1,3,6,10,At Risk,3
1843,113,4,5065.64,2,2,4,8,Lost Customers,1
1844,42,6,7356.040000000001,6,4,7,17,Potential Loyalist,3
1845,22,7,9342.199999999999,8,5,9,22,Loyal Customers,2
1846,334,1,441.49,1,1,1,3,Lost Customers,1
1847,33,3,3921.92,7,1,3,11,At Risk,0
1848,43,6,8432.48,6,4,8,18,Potential Loyalist,3
1849,137,6,7069.03,2,4,7,13,At Risk,3
1850,45,7,7706.74,6,5,8,19,Potential Loyalist,2
1851,286,2,2498.86,1,1,1,3,Lost Customers,1
1852,98,4,5547.41,3,2,5,10,At Risk,1
1853,27,9,8957.8,7,6,9,22,Loyal Customers,2
1854,1,3,3384.5600000000004,10,1,2,13,At Risk,0
1855,23,4,3648.1,8,2,3,13,At Risk,0
1856,128,2,1134.63,2,1,1,4,Lost Customers,1
1857,88,4,6171.18,3,2,6,11,At Risk,3
1858,22,8,12412.28,8,6,10,24,Loyal Customers,2
1859,77,5,6599.450000000001,4,3,7,14,At Risk,3
1860,12,5,5869.2,9,3,6,18,Potential Loyalist,0
1861,30,5,6015.5599999999995,7,3,6,16,Potential Loyalist,0
1862,75,7,6966.85,4,5,7,16,Potential Loyalist,3
1863,247,5,7359.9,1,3,7,11,At Risk,3
1864,25,10,7448.48,7,7,8,22,Loyal Customers,2
1865,100,1,1071.23,3,1,1,5,Lost Customers,1
1866,39,9,12450.76,6,6,10,22,Loyal Customers,2
1867,3,8,11055.86,10,6,10,26,Best Customers,2
1868,27,6,10105.23,7,4,10,21,Loyal Customers,2
1869,42,4,3260.59,6,2,2,10,At Risk,0
1870,39,7,7755.76,6,5,8,19,Potential Loyalist,2
1871,95,4,3787.27,3,2,3,8,Lost Customers,1
1872,140,5,5719.53,2,3,5,10,At Risk,1
1873,9,4,5930.68,9,2,6,17,Potential Loyalist,0
1874,100,5,3958.4700000000003,3,3,3,9,Lost Customers,1
1875,99,6,6549.05,3,4,6,13,At Risk,3
1876,139,5,10115.019999999999,2,3,10,15,Potential Loyalist,3
1877,81,6,4192.3099999999995,3,4,3,10,At Risk,1
1878,33,6,6231.59,7,4,6,17,Potential Loyalist,0
1879,48,7,5332.889999999999,5,5,5,15,Potential Loyalist,3
1880,68,5,6619.75,4,3,7,14,At Risk,3
1881,36,7,8559.33,6,5,9,20,Loyal Customers,2
1882,129,6,5862.02,2,4,6,12,At Risk,3
1883,43,3,4596.28,6,1,4,11,At Risk,0
1884,25,7,6672.0,7,5,7,19,Potential Loyalist,2
1885,5,9,10587.23,10,6,10,26,Best Customers,2
1886,7,4,4591.32,10,2,4,16,Potential Loyalist,0
1887,106,9,13551.54,2,6,10,18,Potential Loyalist,3
1888,88,4,5775.32,3,2,5,10,At Risk,1
1889,136,5,6210.6900000000005,2,3,6,11,At Risk,3
1890,45,9,10862.91,6,6,10,22,Loyal Customers,2
1891,82,7,9203.4,3,5,9,17,Potential Loyalist,3
1892,108,5,3113.52,2,3,2,7,Lost Customers,1
1893,3,7,7903.94,10,5,8,23,Loyal Customers,2
1894,37,4,3591.0299999999997,6,2,2,10,At Risk,0
1895,8,5,2110.2599999999998,10,3,1,14,At Risk,0
1896,160,3,3843.92,1,1,3,5,Lost Customers,1
1897,63,7,5120.75,4,5,5,14,At Risk,3
1898,61,6,7885.110000000001,5,4,8,17,Potential Loyalist,3
1899,77,5,3807.34,4,3,3,10,At Risk,1
1900,68,4,3327.94,4,2,2,8,Lost Customers,1
1901,128,7,10098.550000000001,2,5,10,17,Potential Loyalist,3
1902,53,5,5226.46,5,3,5,13,At Risk,3
1903,17,4,6548.94,8,2,6,16,Potential Loyalist,0
1904,68,3,1954.46,4,1,1,6,Lost Customers,1
1905,11,9,9595.46,9,6,9,24,Loyal Customers,2
1906,2,6,5992.34,10,4,6,20,Loyal Customers,0
1907,111,4,3740.6,2,2,3,7,Lost Customers,1
1908,108,6,7578.92,2,4,8,14,At Risk,3
1909,60,6,5543.2,5,4,5,14,At Risk,3
1910,18,3,3041.75,8,1,2,11,At Risk,0
1911,62,2,3156.3599999999997,4,1,2,7,Lost Customers,1
1912,39,9,7048.1900000000005,6,6,7,19,Potential Loyalist,2
1913,43,13,8621.87,6,7,9,22,Loyal Customers,2
1914,13,8,7833.69,9,6,8,23,Loyal Customers,2
1915,62,5,4749.41,4,3,4,11,At Risk,1
1916,54,7,7436.05,5,5,7,17,Potential Loyalist,3
1917,29,7,9783.66,7,5,9,21,Loyal Customers,2
1918,2,5,6735.74,10,3,7,20,Loyal Customers,2
1919,45,4,3935.23,6,2,3,11,At Risk,0
